INFO: kbplacer_plugin_action.py:73: Plugin version: 0.15
INFO: kbplacer_plugin_action.py:74: Python version: '3.11.5 (main, Sep 17 2025, 01:04:48) [MSC v.1944 64 bit (AMD64)]'
INFO: kbplacer_plugin_action.py:75: KiCad version: 9.0.6 with 4.2.2 msw (phoenix) wxWidgets 3.2.8
INFO: kbplacer_dialog.py:689: Language: en
INFO: kbplacer_plugin_action.py:83: GUI state: {"layout_path": "C:\\Users\\kv2 ATL\\Downloads\\keyboard-layout (1).json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": "", "start_index": 1}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": "", "start_index": -1}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": "", "start_index": -1}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'ROW4', 'COL7'}): ['SW62'], frozenset({'ROW4', 'COL6'}): ['SW61'], frozenset({'COL5', 'ROW4'}): ['SW60'], frozenset({'COL4', 'ROW4'}): ['SW59'], frozenset({'COL3', 'ROW4'}): ['SW58'], frozenset({'COL2', 'ROW4'}): ['SW57'], frozenset({'ROW4', 'COL1'}): ['SW56'], frozenset({'COL0', 'ROW4'}): ['SW55'], frozenset({'ROW3', 'COL13'}): ['SW54'], frozenset({'COL10', 'ROW3'}): ['SW53'], frozenset({'COL9', 'ROW3'}): ['SW52'], frozenset({'ROW3', 'COL8'}): ['SW51'], frozenset({'ROW3', 'COL7'}): ['SW50'], frozenset({'ROW3', 'COL6'}): ['SW49'], frozenset({'COL5', 'ROW3'}): ['SW48'], frozenset({'COL4', 'ROW3'}): ['SW47'], frozenset({'COL3', 'ROW3'}): ['SW46'], frozenset({'COL2', 'ROW3'}): ['SW45'], frozenset({'ROW3', 'COL1'}): ['SW44'], frozenset({'COL0', 'ROW3'}): ['SW43'], frozenset({'ROW2', 'COL13'}): ['SW42'], frozenset({'COL12', 'ROW2'}): ['SW41'], frozenset({'COL11', 'ROW2'}): ['SW40'], frozenset({'COL10', 'ROW2'}): ['SW39'], frozenset({'COL9', 'ROW2'}): ['SW38'], frozenset({'ROW2', 'COL8'}): ['SW37'], frozenset({'ROW2', 'COL7'}): ['SW36'], frozenset({'COL6', 'ROW2'}): ['SW35'], frozenset({'COL5', 'ROW2'}): ['SW34'], frozenset({'COL4', 'ROW2'}): ['SW33'], frozenset({'COL3', 'ROW2'}): ['SW32'], frozenset({'COL2', 'ROW2'}): ['SW31'], frozenset({'ROW2', 'COL1'}): ['SW30'], frozenset({'COL0', 'ROW2'}): ['SW29'], frozenset({'ROW1', 'COL13'}): ['SW28'], frozenset({'COL12', 'ROW1'}): ['SW27'], frozenset({'ROW1', 'COL11'}): ['SW26'], frozenset({'ROW1', 'COL10'}): ['SW25'], frozenset({'ROW1', 'COL9'}): ['SW24'], frozenset({'ROW1', 'COL8'}): ['SW23'], frozenset({'ROW1', 'COL7'}): ['SW22'], frozenset({'ROW1', 'COL6'}): ['SW21'], frozenset({'COL5', 'ROW1'}): ['SW20'], frozenset({'ROW1', 'COL4'}): ['SW19'], frozenset({'ROW1', 'COL3'}): ['SW18'], frozenset({'ROW1', 'COL2'}): ['SW17'], frozenset({'ROW1', 'COL1'}): ['SW16'], frozenset({'ROW1', 'COL0'}): ['SW15'], frozenset({'COL13', 'ROW0'}): ['SW14'], frozenset({'COL12', 'ROW0'}): ['SW13'], frozenset({'COL11', 'ROW0'}): ['SW12'], frozenset({'COL10', 'ROW0'}): ['SW11'], frozenset({'COL9', 'ROW0'}): ['SW10'], frozenset({'COL8', 'ROW0'}): ['SW9'], frozenset({'COL7', 'ROW0'}): ['SW8'], frozenset({'COL6', 'ROW0'}): ['SW7'], frozenset({'COL5', 'ROW0'}): ['SW6'], frozenset({'COL4', 'ROW0'}): ['SW5'], frozenset({'COL3', 'ROW0'}): ['SW4'], frozenset({'COL2', 'ROW0'}): ['SW3'], frozenset({'COL1', 'ROW0'}): ['SW2'], frozenset({'COL0', 'ROW0'}): ['SW1']})
DEBUG: key_placer.py:145: Diodes by switch: {'SW62': ['D62'], 'SW61': ['D61'], 'SW60': ['D60'], 'SW59': ['D59'], 'SW58': ['D58'], 'SW57': ['D57'], 'SW56': ['D56'], 'SW55': ['D55'], 'SW54': ['D54'], 'SW53': ['D53'], 'SW52': ['D52'], 'SW51': ['D51'], 'SW50': ['D50'], 'SW49': ['D49'], 'SW48': ['D48'], 'SW47': ['D47'], 'SW46': ['D46'], 'SW45': ['D45'], 'SW44': ['D44'], 'SW43': ['D43'], 'SW42': ['D42'], 'SW41': ['D41'], 'SW40': ['D40'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW37': ['D37'], 'SW36': ['D36'], 'SW35': ['D35'], 'SW34': ['D34'], 'SW33': ['D33'], 'SW32': ['D32'], 'SW31': ['D31'], 'SW30': ['D30'], 'SW29': ['D29'], 'SW28': ['D28'], 'SW27': ['D27'], 'SW26': ['D26'], 'SW25': ['D25'], 'SW24': ['D24'], 'SW23': ['D23'], 'SW22': ['D22'], 'SW21': ['D21'], 'SW20': ['D20'], 'SW19': ['D19'], 'SW18': ['D18'], 'SW17': ['D17'], 'SW16': ['D16'], 'SW15': ['D15'], 'SW13': ['D14'], 'SW12': ['D13'], 'SW11': ['D12'], 'SW10': ['D11'], 'SW9': ['D10'], 'SW8': ['D9'], 'SW7': ['D8'], 'SW6': ['D7'], 'SW5': ['D6'], 'SW14': ['D5'], 'SW4': ['D4'], 'SW3': ['D3'], 'SW2': ['D2'], 'SW1': ['D1']}
INFO: kle_serial.py:1016: User layout: [['~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\'], [{'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 2.25}, 'Enter'], [{'w': 2.25}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 2.75}, 'Shift'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'Alt', {'w': 1.25}, 'Win', {'w': 1.25}, 'Menu', {'w': 1.25}, 'Ctrl']]
DEBUG: key_placer.py:751: Using key 1U distance: (19.05, 19.05) mm
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW50:2' at (207962500, 97790000) with pad 'D50:2' at (219392500, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(207962500, 97790000), (212262500, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(212262500, 97790000), (219392500, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(207962500, 97790000), (215092500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(215092500, 90660000), (219392500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW49 with D49
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW49:2' at (188912500, 97790000) with pad 'D49:2' at (200342500, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(188912500, 97790000), (193212500, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(193212500, 97790000), (200342500, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(188912500, 97790000), (196042500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(196042500, 90660000), (200342500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW48 with D48
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW48:2' at (169862500, 97790000) with pad 'D48:2' at (181292500, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(169862500, 97790000), (174162500, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(174162500, 97790000), (181292500, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(169862500, 97790000), (176992500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(176992500, 90660000), (181292500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW47 with D47
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW47:2' at (150812500, 97790000) with pad 'D47:2' at (162242500, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(150812500, 97790000), (155112500, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(155112500, 97790000), (162242500, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(150812500, 97790000), (157942500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(157942500, 90660000), (162242500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW46 with D46
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW46:2' at (131762500, 97790000) with pad 'D46:2' at (143192500, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(131762500, 97790000), (136062500, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(136062500, 97790000), (143192500, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(131762500, 97790000), (138892500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(138892500, 90660000), (143192500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW45 with D45
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW45:2' at (112712500, 97790000) with pad 'D45:2' at (124142500, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(112712500, 97790000), (117012500, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(117012500, 97790000), (124142500, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(112712500, 97790000), (119842500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(119842500, 90660000), (124142500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW44 with D44
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW44:2' at (93662500, 97790000) with pad 'D44:2' at (105092500, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(93662500, 97790000), (97962500, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(97962500, 97790000), (105092500, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(93662500, 97790000), (100792500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(100792500, 90660000), (105092500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW43 with D43
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW43:2' at (74612500, 97790000) with pad 'D43:2' at (86042500, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(74612500, 97790000), (78912500, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(78912500, 97790000), (86042500, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(74612500, 97790000), (81742500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(81742500, 90660000), (86042500, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW42 with D42
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW42:2' at (43656250, 97790000) with pad 'D42:2' at (55086250, 90660000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(43656250, 97790000), (47956250, 97790000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(47956250, 97790000), (55086250, 90660000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(43656250, 97790000), (50786250, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(50786250, 90660000), (55086250, 90660000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW41 with D41
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW41:2' at (286543750, 78740000) with pad 'D41:2' at (297973750, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(286543750, 78740000), (290843750, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(290843750, 78740000), (297973750, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(286543750, 78740000), (293673750, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(293673750, 71610000), (297973750, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW40 with D40
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW40:2' at (255587500, 78740000) with pad 'D40:2' at (267017500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(255587500, 78740000), (259887500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(259887500, 78740000), (267017500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(255587500, 78740000), (262717500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(262717500, 71610000), (267017500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW39 with D39
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW39:2' at (236537500, 78740000) with pad 'D39:2' at (247967500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(236537500, 78740000), (240837500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(240837500, 78740000), (247967500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(236537500, 78740000), (243667500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(243667500, 71610000), (247967500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW38 with D38
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW38:2' at (217487500, 78740000) with pad 'D38:2' at (228917500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(217487500, 78740000), (221787500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(221787500, 78740000), (228917500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(217487500, 78740000), (224617500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(224617500, 71610000), (228917500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW37 with D37
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW37:2' at (198437500, 78740000) with pad 'D37:2' at (209867500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(198437500, 78740000), (202737500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(202737500, 78740000), (209867500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(198437500, 78740000), (205567500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(205567500, 71610000), (209867500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW36 with D36
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW36:2' at (179387500, 78740000) with pad 'D36:2' at (190817500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(179387500, 78740000), (183687500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(183687500, 78740000), (190817500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(179387500, 78740000), (186517500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(186517500, 71610000), (190817500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW35 with D35
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW35:2' at (160337500, 78740000) with pad 'D35:2' at (171767500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(160337500, 78740000), (164637500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(164637500, 78740000), (171767500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(160337500, 78740000), (167467500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(167467500, 71610000), (171767500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW34 with D34
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW34:2' at (141287500, 78740000) with pad 'D34:2' at (152717500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(141287500, 78740000), (145587500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(145587500, 78740000), (152717500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(141287500, 78740000), (148417500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(148417500, 71610000), (152717500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW33 with D33
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW33:2' at (122237500, 78740000) with pad 'D33:2' at (133667500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(122237500, 78740000), (126537500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(126537500, 78740000), (133667500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(122237500, 78740000), (129367500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(129367500, 71610000), (133667500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW32 with D32
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW32:2' at (103187500, 78740000) with pad 'D32:2' at (114617500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(103187500, 78740000), (107487500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(107487500, 78740000), (114617500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(103187500, 78740000), (110317500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(110317500, 71610000), (114617500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW31 with D31
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW31:2' at (84137500, 78740000) with pad 'D31:2' at (95567500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(84137500, 78740000), (88437500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(88437500, 78740000), (95567500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(84137500, 78740000), (91267500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(91267500, 71610000), (95567500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW30 with D30
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW30:2' at (65087500, 78740000) with pad 'D30:2' at (76517500, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(65087500, 78740000), (69387500, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(69387500, 78740000), (76517500, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(65087500, 78740000), (72217500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(72217500, 71610000), (76517500, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW29 with D29
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:628: Routing pad 'SW29:2' at (38893750, 78740000) with pad 'D29:2' at (50323750, 71610000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(38893750, 78740000), (43193750, 78740000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(43193750, 78740000), (50323750, 71610000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(38893750, 78740000), (46023750, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (F.Cu): [(46023750, 71610000), (50323750, 71610000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:480: Routing SW28 with D28
INFO: key_placer.py:482: Using internal autorouter method
DEBUG: board_modifier.py:548: Routing at F.Cu layer
DEBUG: board_modifier.py:565: Netclass: Default, track width: 200000
